Landing Page,Url Clicks,Impressions,URL CTR,Average Position
https://www.buyshedsdirect.co.uk/blog/post/filling-large-planters-what-to-add-for-drainage,9882,390870,0.025282063090029932,10.377378668099368
https://www.buyshedsdirect.co.uk/blog/post/how-to-lay-slab-base-for-sheds,9537,326459,0.029213469379003182,15.026885458817187
https://www.buyshedsdirect.co.uk/blog/post/how-to-build-a-shed-base-on-uneven-ground,5847,256144,0.02282700356049722,11.248012836529453
https://www.buyshedsdirect.co.uk/blog/post/how-to-build-a-shed-base-with-concrete-blocks,5828,264354,0.02204619563161518,15.594585290935639
https://www.buyshedsdirect.co.uk/blog/post/running-power-adding-electricity-to-a-shed,5013,238457,0.02102265817317168,12.146890215007318
https://www.buyshedsdirect.co.uk/blog/post/care-and-maintenance-of-pressure-treated-wood,3195,264575,0.012075970896721156,22.44572616460361
https://www.buyshedsdirect.co.uk/blog/post/greenhouse-base-ideas-and-foundation-options,3034,120213,0.02523853493382579,10.176819478758537
https://www.buyshedsdirect.co.uk/blog/post/garden-fence-law-fence-height-regulations,2977,411361,0.007236952457816857,15.073757599772463
https://www.buyshedsdirect.co.uk/blog/post/how-to-guide-insulating-a-shed-tips,2604,315869,0.008243923905163217,13.297433429681291
https://www.buyshedsdirect.co.uk/blog/post/clever-storage-ideas-for-small-sheds,2495,293099,0.008512482130611159,21.524443959208323
https://www.buyshedsdirect.co.uk/blog/post/how-to-insulate-a-garden-log-cabin,2159,81362,0.026535729210196406,20.190309972714534
https://www.buyshedsdirect.co.uk/blog/post/garden-trellis-guide-6-best-climbing-plants-for-trellis,2102,206028,0.010202496748014833,20.49018579998835
https://www.buyshedsdirect.co.uk/blog/post/what-type-of-shed-should-i-buy,2094,150623,0.013902259283110813,14.169197267349608
https://www.buyshedsdirect.co.uk/blog/post/can-you-put-a-shed-on-gravel,1833,93766,0.019548663694729435,9.586566559307212
https://www.buyshedsdirect.co.uk/blog/post/do-plastic-sheds-need-a-base,1809,108616,0.016655004787508285,10.873978051115857
https://www.buyshedsdirect.co.uk/blog/post/how-to-build-a-shed-base,1803,274630,0.006565196810253796,21.248800203910715
https://www.buyshedsdirect.co.uk/blog/post/how-to-install-a-shed-base-on-grass,1507,115837,0.01300966012586652,14.942954323748026
https://www.buyshedsdirect.co.uk/blog/post/harnessing-solar-power-with-solar-panels-for-sheds,1442,130861,0.011019325849565569,23.278402274168773
https://www.buyshedsdirect.co.uk/blog/post/how-to-store-bicycles-outside-garage-shed-and-without,1365,192956,0.007074151620058459,28.014873857252432
https://www.buyshedsdirect.co.uk/blog/post/plastic-sheds-vs-wooden-sheds,1297,68797,0.018852566245621174,14.785354012529616
https://www.buyshedsdirect.co.uk/blog/post/no-fuss-gardens-no-mow-lawn-alternatives-for-2023,1270,60440,0.021012574454003972,13.075926538716082
https://www.buyshedsdirect.co.uk/blog/post/creative-outdoor-bar-ideas-garden-bar-seating,1240,307803,0.004028550728875287,13.851339980442036
https://www.buyshedsdirect.co.uk/blog/post/ideas-for-a-long-narrow-garden-design,1235,98958,0.012480042038036338,13.499080417955092
https://www.buyshedsdirect.co.uk/blog/post/wheelie-bin-storage-ideas-hide-disguise-conceal,1191,108554,0.010971498056266927,12.311476315934927
https://www.buyshedsdirect.co.uk/blog/post/cheap-vs-best-garden-storage,803,63003,0.012745424821040269,33.82935733219053
https://www.buyshedsdirect.co.uk/blog/post/garden-shed-workshop-ideas-layout,775,90379,0.00857500082983879,15.841445468526981
https://www.buyshedsdirect.co.uk/blog/post/summer-house-ideas-on-a-budget-affordable-garden-getaway,762,140175,0.005436062065275548,20.1693240592117
https://www.buyshedsdirect.co.uk/blog/post/resin-vs-vinyl-vs-plastic-shed-materials-what-is-the-difference,747,85710,0.00871543577178859,27.607747054019367
https://www.buyshedsdirect.co.uk/blog/post/garden-seating-ideas-areas-to-inspire-your-garden-design,743,104619,0.007101960446955142,11.219539471797665
https://www.buyshedsdirect.co.uk/blog/post/outdoor-log-store-ideas-storage-tips,742,133912,0.005540952267160523,21.304886791325647
https://www.buyshedsdirect.co.uk/blog/post/how-to-dismantle-a-shed,720,81413,0.008843796445285152,16.30399321975606
https://www.buyshedsdirect.co.uk/blog/post/how-to-soundproof-a-drumming-shed,703,55231,0.012728359073708605,17.096195976897032
https://www.buyshedsdirect.co.uk/blog/post/how-do-i-hide-my-garden-shed,693,28444,0.02436366193221769,9.891506117283082
https://www.buyshedsdirect.co.uk/blog/post/how-to-build-a-log-store,689,87590,0.00786619477109259,11.968900559424592
https://www.buyshedsdirect.co.uk/blog/post/how-to-weatherproof-and-waterproof-a-shed,662,84847,0.007802279397032305,13.026553678975096
https://www.buyshedsdirect.co.uk/blog/post/top-garden-tool-storage-ideas-solutions,650,150562,0.004317158379936505,20.534510699911
https://www.buyshedsdirect.co.uk/blog/post/shed-painting-ideas-paint-colours-for-sheds,647,127285,0.005083081274305692,17.32282672742271
https://www.buyshedsdirect.co.uk/blog/post/advantages-of-metal-sheds-vs-wooden-sheds,645,46142,0.01397858783754497,15.972194529929348
https://www.buyshedsdirect.co.uk/blog/post/constructing-a-shed-how-long-does-it-take-to-put-up,625,67773,0.009221961548109128,10.360527053546397
https://www.buyshedsdirect.co.uk/blog/post/playhouse-planning-permission,606,25246,0.02400380258258734,17.855224590034066
https://www.buyshedsdirect.co.uk/blog/post/garden-room-insulation-guide,604,48523,0.012447705211961337,16.67679244894174
https://www.buyshedsdirect.co.uk/blog/post/overlap-or-tongue-and-groove-shed,602,54104,0.011126718911725566,16.21499334614816
https://www.buyshedsdirect.co.uk/blog/post/your-secret-garden-five-clever-garden-screening-ideas-and-privacy-solutions,573,94106,0.006088878498714216,25.887382313561304
https://www.buyshedsdirect.co.uk/blog/post/fence-covering-ideas-how-to-cover-an-unsightly-fence,564,75897,0.007431123759832405,10.968971105577296
https://www.buyshedsdirect.co.uk/blog/post/how-to-build-a-shed,547,92617,0.0059060431670211735,19.421661250094473
https://www.buyshedsdirect.co.uk/blog/post/10-best-shed-accessories-upgrades,524,41000,0.012780487804878048,17.47521951219512
https://www.buyshedsdirect.co.uk/blog/post/portable-gas-heaters-to-warm-your-shed,508,61973,0.008197118099817663,24.434818388653124
https://www.buyshedsdirect.co.uk/blog/post/fence-height-between-neighbours-law,505,68096,0.007416000939849624,6.447764920112782
https://www.buyshedsdirect.co.uk/blog/post/garden-fence-preservation-treating-preserving-wooden-fence-panels,493,87867,0.005610752614747289,31.974632114445697
https://www.buyshedsdirect.co.uk/blog/post/climbing-plants-for-arbours,389,34681,0.011216516248089732,24.735907269109887
https://www.buyshedsdirect.co.uk/blog/post/how-long-do-wooden-sheds-last-maintenance-and-repairs,350,42425,0.008249852681202121,8.917713612256925
https://www.buyshedsdirect.co.uk/blog/post/a-beginner-s-guide-to-allotments,347,28398,0.012219170364110148,15.387738573138954
https://www.buyshedsdirect.co.uk/blog/post/best-plastic-shed-advantages,345,32624,0.010575036782736635,28.266276360961257
https://www.buyshedsdirect.co.uk/blog/post/installing-windows-in-a-shed-guide-replacement-advice,329,38530,0.00853880093433688,27.51139371917986
https://www.buyshedsdirect.co.uk/blog/post/summer-house-paint-colour-ideas-to-brighten-up-garden,299,43581,0.006860787958055115,19.48996122163328
https://www.buyshedsdirect.co.uk/blog/post/using-osb-for-shed-walls-roofs,295,51445,0.005734279327437069,16.191894256001554
https://www.buyshedsdirect.co.uk/blog/post/how-to-apply-for-planning-permission-for-a-shed,272,44642,0.006092916984006093,29.422158505443303
https://www.buyshedsdirect.co.uk/blog/post/guide-to-roofing-a-shed-replacement-options-edpm-vs-felt,268,92777,0.0028886469706931677,38.736637313127176
https://www.buyshedsdirect.co.uk/blog/post/how-to-felt-a-shed-roof,268,74870,0.003579537865633765,26.274609322826233
https://www.buyshedsdirect.co.uk/blog/post/should-i-buy-a-summer-house-or-a-log-cabin,256,51000,0.005019607843137255,26.403745098039217
https://www.buyshedsdirect.co.uk/blog/post/how-to-make-a-shed-slate-roof,251,11928,0.021042924211938298,28.228202548625084
https://www.buyshedsdirect.co.uk/blog/post/top-5-decorative-garden-fence-idea,243,154563,0.0015721744531356145,29.365527325427173
https://www.buyshedsdirect.co.uk/blog/post/how-to-make-a-wheelie-bin-store-diy-guide,231,25354,0.009110988404196576,22.593515816044807
https://www.buyshedsdirect.co.uk/blog/post/community-gardens-projects-ideas-benefits,225,24862,0.00904995575577186,24.14588528678304
https://www.buyshedsdirect.co.uk/blog/post/guide-to-building-and-installing-a-garden-fence,223,64067,0.003480731109619617,36.417875037070566
https://www.buyshedsdirect.co.uk/blog/post/what-type-of-shed-makes-the-best-garden-workshop,218,46152,0.004723522274224302,30.489967932050615
https://www.buyshedsdirect.co.uk/blog/post/five-tools-you-need-to-build-a-shed,200,14961,0.01336809036829089,15.799077601764587
https://www.buyshedsdirect.co.uk/blog/post/levelling-a-shed-base-sloped-or-uneven-ground,196,19625,0.009987261146496815,12.960917197452229
https://www.buyshedsdirect.co.uk/blog/post/what-is-a-man-cave-shed-ideas-budget,178,21220,0.008388312912346842,9.329783223374175
https://www.buyshedsdirect.co.uk/blog/post/what-should-you-do-with-your-old-fence-panels,177,14214,0.012452511608273533,13.346067257633319
https://www.buyshedsdirect.co.uk/blog/post/how-to-beef-up-garden-shed-security,171,30472,0.005611709110002625,33.37867550538199
https://www.buyshedsdirect.co.uk/blog/post/apex-or-pent-shed-roof,149,23404,0.006366433088360964,31.608229362502136
https://www.buyshedsdirect.co.uk/blog/post/childrens-playhouse-ideas-for-creativity-play,146,67844,0.002151995754967278,39.5619656859855
https://www.buyshedsdirect.co.uk/blog/post/best-shed-cladding-options,142,32942,0.004310606520551272,31.596685082872927
https://www.buyshedsdirect.co.uk/blog/post/what-is-tongue-and-groove-cladding,140,52905,0.0026462527171344863,25.028806351006523
https://www.buyshedsdirect.co.uk/blog/post/shed-maintenance-tips-cleaning-care-advice,134,17403,0.007699821869792564,15.089122565074987
https://www.buyshedsdirect.co.uk/blog/post/read-our-exclusive-review-of-forests-brand-new-range-of-beckwood-sheds,132,5792,0.022790055248618785,12.52503453038674
https://www.buyshedsdirect.co.uk/blog/post/3-superb-reasons-why-your-next-garden-shed-should-be-a-4life-modular-shed,131,11919,0.010990854937494757,19.09765919959728
https://www.buyshedsdirect.co.uk/blog/post/garden-ideas-small-spaces-space-saving-alternative-shed-storage,130,12758,0.010189684903589905,16.74455243768616
https://www.buyshedsdirect.co.uk/blog/post/innovative-garden-storage-ideas-solutions,124,31242,0.003969016068113437,29.458645413225785
https://www.buyshedsdirect.co.uk/blog/post/your-one-stop-guide-to-forests-fantastic-3-ranges-of-wooden-sheds,123,4776,0.025753768844221106,14.214405360134004
https://www.buyshedsdirect.co.uk/blog/post/how-to-insulate-a-garden-shed,120,38033,0.003155154734046749,9.996976310046538
https://www.buyshedsdirect.co.uk/blog/post/climbing-plants-for-pergolas-arches-arbours,119,30204,0.003939875513177062,29.633128062508277
https://www.buyshedsdirect.co.uk/blog/post/firewood-log-storage-ideas,119,21739,0.005474032844197065,13.97083582501495
https://www.buyshedsdirect.co.uk/blog/post/waterproof-garden-canopy-ideas-sheds-small-gardens,115,23703,0.004851706535037759,13.46319031346243
https://www.buyshedsdirect.co.uk/blog/post/5-small-summerhouses-for-under-900-pounds,108,49511,0.0021813334410535033,29.80537658298156
https://www.buyshedsdirect.co.uk/blog/post/creating-shade-in-the-garden-shade-sails-vs-gazebo-pergola-plants,105,21633,0.004853695742615449,38.394212545647854
https://www.buyshedsdirect.co.uk/blog/post/how-to-turn-your-shed-into-the-perfect-den-for-big-kids,98,3546,0.02763677382966723,24.22645234066554
https://www.buyshedsdirect.co.uk/blog/post/our-one-stop-guide-to-the-most-popular-designs-of-traditional-fencing,96,15470,0.006205559146735617,31.017388493859084
https://www.buyshedsdirect.co.uk/blog/post/hide-wheelie-bin-storage-ideas,95,17565,0.005408482778252206,7.209450612012525
https://www.buyshedsdirect.co.uk/blog/post/choosing-best-garden-furniture-covers,86,17611,0.00488331156663449,28.690818238600876
https://www.buyshedsdirect.co.uk/blog/post/bug-proofing-your-shed,85,7350,0.011564625850340135,15.923537414965987
https://www.buyshedsdirect.co.uk/blog/post/ideas-for-creating-the-perfect-garden-shed-gym,85,37325,0.002277294038847957,40.14797052913597
https://www.buyshedsdirect.co.uk/blog/post/are-plastic-sheds-any-good,84,22486,0.0037356577425953926,38.74810993507071
https://www.buyshedsdirect.co.uk/blog/post/which-is-the-best-shed-felt-to-use,84,49493,0.0016972097064231306,37.54027842321136
https://www.buyshedsdirect.co.uk/blog/post/how-to-build-a-pergola-for-beginners-guide,83,25762,0.0032217995497244,24.939562145796135
https://www.buyshedsdirect.co.uk/blog/post/your-guide-to-creating-a-log-cabin-garden-office,83,39378,0.0021077759154858045,21.89410330641475
https://www.buyshedsdirect.co.uk/blog/post/are-wooden-planters-good-bringing-rustic-elegance-to-your-garden,79,19653,0.004019742532946624,13.446700249325803
https://www.buyshedsdirect.co.uk/blog/post/5-fantastic-ways-to-make-and-save-money-using-a-garden-log-cabin,77,20375,0.0037791411042944786,31.814527607361963
https://www.buyshedsdirect.co.uk/blog/post/a-useful-guide-to-the-differences-between-sheds-workshops-and-wooden-garages,76,24210,0.0031391986782321355,43.01371334159438
https://www.buyshedsdirect.co.uk/blog/post/do-summer-houses-add-value-to-your-home,74,12283,0.006024586827322315,12.470813319221689
https://www.buyshedsdirect.co.uk/blog/post/shed-security-5-best-secure-garden-sheds-reviewed,73,14919,0.004893089349152088,43.674710101213215
https://www.buyshedsdirect.co.uk/blog/post/small-garden-ideas-cottage-garden-inspiration-concepts-layouts,71,34985,0.0020294411890810346,48.87634700585966
https://www.buyshedsdirect.co.uk/blog/post/which-garden-building-is-best-for-me,70,20974,0.0033374654333937254,46.343329836940974
https://www.buyshedsdirect.co.uk/blog/post/how-to-insulate-a-summer-house-ventilation-tips,67,7256,0.009233737596471885,7.824421168687983
https://www.buyshedsdirect.co.uk/blog/post/how-to-paint-a-shed,66,29707,0.002221698589558017,45.80852997609991
https://www.buyshedsdirect.co.uk/blog/post/turn-shed-cosy-winter-hideaway,63,2813,0.02239601848560256,11.698542481336652
https://www.buyshedsdirect.co.uk/blog/post/solar-power-panel-ideas-for-the-garden,62,8659,0.007160180159371752,20.993648227277976
https://www.buyshedsdirect.co.uk/blog/post/creative-garden-seating-areas-ideas,61,14383,0.004241117986511854,8.675033025099076
https://www.buyshedsdirect.co.uk/blog/post/top-5-reasons-to-buy-a-potting-shed-plus-my-alternative-top-10-reasons-to-own-a-potting-shed,61,4002,0.015242378810594703,30.348075962018992
https://www.buyshedsdirect.co.uk/blog/post/when-is-the-best-time-of-year-to-use-a-greenhouse,61,11519,0.0052955985762653006,24.165552565326852
https://www.buyshedsdirect.co.uk/blog/post/diy-garage-storage-design-shelving-workbench-ideas,60,11433,0.005247966413014957,12.289162949357124
https://www.buyshedsdirect.co.uk/blog/post/greenhouse-staging-shelving-storage-ideas,60,13005,0.00461361014994233,19.825451749327183
https://www.buyshedsdirect.co.uk/blog/post/which-are-britains-10-strongest-most-secure-metal-garden-storage-units-and-sheds,58,10885,0.00532843362425356,45.68745980707396
https://www.buyshedsdirect.co.uk/blog/post/garden-studio-design-tips-creative-home-space,57,32309,0.0017642143056114396,49.737874895539946
https://www.buyshedsdirect.co.uk/blog/post/what-is-a-garage-buying-the-best-garages,56,16325,0.0034303215926493108,6.454762633996937
https://www.buyshedsdirect.co.uk/blog/post/buy-a-bargain-summerhouse-or-playhouse-to-make-the-school-summer-holidays-special,55,4665,0.011789924973204717,20.00621650589496
https://www.buyshedsdirect.co.uk/blog/post/garden-house-extension-vs-brick-extension,51,31351,0.0016267423686644764,43.73174699371631
https://www.buyshedsdirect.co.uk/blog/post/garden-room-uses-how-to-create-your-own-garden-music-studio,51,9187,0.005551322520953522,22.017633612713617
https://www.buyshedsdirect.co.uk/blog/post/shed-roof-felt-replacement-guide,48,17831,0.002691941001626381,16.38365767483596
https://www.buyshedsdirect.co.uk/blog/post/types-of-shed,46,14546,0.003162381410697099,14.918121820431734
https://www.buyshedsdirect.co.uk/blog/post/can-i-install-a-brick-foundation-for-a-shed,45,4270,0.01053864168618267,12.340046838407494
https://www.buyshedsdirect.co.uk/blog/post/fence-post-repair-vs-replacement,43,9637,0.004461969492580679,8.67832312960465
https://www.buyshedsdirect.co.uk/blog/post/can-log-cabins-be-used-throughout-autumn-winter,41,5145,0.007968901846452867,33.606802721088435
https://www.buyshedsdirect.co.uk/blog/post/how-to-turn-shed-into-gym-ideas,40,8074,0.0049541738915035915,18.21067624473619
https://www.buyshedsdirect.co.uk/blog/post/do-i-need-planning-permission-for-sheds-or-log-cabins,38,39148,0.0009706753857157454,44.59032389904976
https://www.buyshedsdirect.co.uk/blog/post/everything-you-need-to-know-about-modular-garden-products,38,3390,0.011209439528023599,23.623303834808258
https://www.buyshedsdirect.co.uk/blog/post/best-climbing-plants-for-trellis,34,14098,0.0024116896013618955,12.710880976024969
https://www.buyshedsdirect.co.uk/blog/post/best-mini-greenhouses-cold-frames-ideas,33,3915,0.00842911877394636,15.433205619412515
https://www.buyshedsdirect.co.uk/blog/post/theres-still-time-to-shop-our-biggest-and-best-black-november-ever,33,7699,0.0042862709442784775,36.13456293025068
https://www.buyshedsdirect.co.uk/blog/post/top-5-garden-arbours,32,7686,0.004163413999479573,47.428831641946395
https://www.buyshedsdirect.co.uk/blog/post/differences-between-apex-and-reverse-apex-shed-roof-types,31,3048,0.010170603674540682,22.61023622047244
https://www.buyshedsdirect.co.uk/blog/post/garden-office-interior-design-ideas-layouts-tips,29,14067,0.0020615625222151135,30.543186180422264
https://www.buyshedsdirect.co.uk/blog/post/garden-waste-disposal-recycling-to-avoid-burning,28,7339,0.0038152336830630878,14.357269382749694
https://www.buyshedsdirect.co.uk/blog/post/off-the-shelf-vs-homemade-greenhouse-shelving-ideas,28,8452,0.003312825366777094,17.184926644581164
https://www.buyshedsdirect.co.uk/blog/post/20-raised-garden-bed-ideas-and-designs,27,6441,0.004191895668374476,17.557522123893804
https://www.buyshedsdirect.co.uk/blog/post/creative-garden-ideas-and-hacks-to-transform-your-outdoor-space,26,9574,0.0027156883225402132,32.55817839983288
https://www.buyshedsdirect.co.uk/blog/post/outdoor-shade-ideas-for-a-garden,26,10144,0.0025630914826498424,28.234917192429023
https://www.buyshedsdirect.co.uk/blog/post/best-garden-storage-boxes,25,13315,0.001877581674802854,53.29117536612843
https://www.buyshedsdirect.co.uk/blog/post/how-forest-4life-sheds-are-rewriting-the-rule-book-for-wooden-sheds-longevity,25,2592,0.009645061728395061,19.481095679012345
https://www.buyshedsdirect.co.uk/blog/post/our-essential-guide-to-choosing-the-best-decorative-fencing-for-your-garden,24,6738,0.003561887800534283,46.838379341050754
https://www.buyshedsdirect.co.uk/blog/post/fence-height-extension-covering-ideas,21,2643,0.007945516458569807,9.356034808929246
https://www.buyshedsdirect.co.uk/blog/post/freestanding-wooden-and-metal-garages,21,8412,0.0024964336661911554,38.75368521160247
https://www.buyshedsdirect.co.uk/blog/post/how-to-apply-for-shed-planning-permission,21,5870,0.003577512776831346,18.232879045996594
